rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
4961,34.08000183105469,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,False,False,False,False,False,True,True,True,True
4971,46.68000030517578,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,15,False,False,False,False,False,True,True,True,True
4981,44.68999862670898,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,True,False,False,False,False,True,True,True,True
4991,36.27000045776367,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,False,False,False,False,False,True,True,True,True
5001,47.27999877929688,9.0,8.890000343322754,0.3000000119209289,0.2575100064277649,14,False,True,False,True,True,True,False,True,True
5011,61.75,9.0,8.890000343322754,0.3000000119209289,0.2575100064277649,15,False,False,True,False,False,True,False,True,True
5021,55.900001525878906,9.0,8.890000343322754,0.3000000119209289,0.2575100064277649,12,False,False,True,False,False,False,False,True,True
5031,50.52000045776367,9.0,8.890000343322754,0.3000000119209289,0.2575100064277649,13,False,False,True,False,False,False,False,True,True
5041,52.75,9.0,8.890000343322754,0.3000000119209289,0.2575100064277649,12,False,False,True,False,True,True,False,False,True
5051,57.869998931884766,7.699999809265137,8.890000343322754,0.4000000059604645,0.2575100064277649,17,True,False,True,False,True,True,True,False,True
5061,37.119998931884766,7.699999809265137,8.890000343322754,0.4000000059604645,0.2575100064277649,12,False,True,False,False,False,True,True,True,True
5071,55.15999984741211,7.699999809265137,8.890000343322754,0.4000000059604645,0.2575100064277649,12,False,False,True,False,False,True,True,True,True
5081,53.02000045776367,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,16,True,False,True,True,False,True,True,True,True
5091,45.38999938964844,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,14,False,False,True,True,False,True,True,True,True
5101,45.369998931884766,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,12,True,True,False,True,False,True,True,False,True
5111,53.68999862670898,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,15,False,False,True,False,False,True,True,True,True
5121,63.2599983215332,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,16,False,False,True,False,False,True,True,True,True
5131,39.90999984741211,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,12,False,False,False,False,False,True,True,True,True
5141,49.5099983215332,6.599999904632568,8.890000343322754,0.3000000119209289,0.2575100064277649,15,False,False,False,False,True,True,True,True,True
5151,38.02000045776367,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,12,True,True,False,False,False,True,True,True,True
5161,50.09000015258789,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,13,True,True,False,False,False,True,True,True,True
5171,40.93000030517578,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,13,False,False,False,False,False,False,True,True,True
5181,56.52000045776367,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,12,False,True,False,False,False,True,True,False,True
5191,51.4900016784668,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,14,True,True,False,False,False,True,True,True,True
5201,35.77000045776367,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,12,True,False,True,False,False,False,True,True,True
5211,37.43000030517578,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,13,False,True,False,False,False,True,True,True,True
5221,42.959999084472656,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,12,True,True,False,False,False,True,True,True,True
5231,44.880001068115234,6.599999904632568,8.890000343322754,0.6000000238418579,0.2575100064277649,12,True,True,False,False,False,False,True,True,True
5241,63.06999969482422,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,12,True,False,True,False,True,True,False,False,True
5251,61.290000915527344,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,14,True,False,True,False,False,True,False,False,True
5261,38.9900016784668,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,13,True,True,False,False,False,False,False,True,True
5271,57.58000183105469,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,12,False,False,True,False,False,True,False,False,True
5281,41.56999969482422,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,12,False,False,True,True,False,True,False,True,True
5291,37.310001373291016,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,12,False,False,True,False,False,False,False,True,True
5301,57.70000076293945,3.900000095367432,8.890000343322754,1.2000000476837158,0.2575100064277649,12,True,False,True,True,False,True,False,False,True
5311,51.709999084472656,6.800000190734863,8.890000343322754,0.4000000059604645,0.2575100064277649,13,False,False,False,False,False,True,True,True,True
5321,64.16999816894531,6.800000190734863,8.890000343322754,0.4000000059604645,0.2575100064277649,16,False,False,True,True,True,True,True,False,True
5331,56.09000015258789,6.800000190734863,8.890000343322754,0.4000000059604645,0.2575100064277649,14,True,False,True,True,True,True,True,False,True
5341,56.16999816894531,6.800000190734863,8.890000343322754,0.4000000059604645,0.2575100064277649,12,False,False,True,False,False,True,True,False,True
5351,50.83000183105469,6.800000190734863,8.890000343322754,0.4000000059604645,0.2575100064277649,16,True,False,True,False,False,True,True,True,True
5361,34.689998626708984,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,12,False,False,False,False,False,False,False,True,True
5371,45.52000045776367,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,16,False,False,True,False,False,True,False,False,True
5381,64.75,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,12,False,False,True,False,False,True,False,True,True
5391,58.5099983215332,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,12,False,False,True,True,False,True,False,True,True
5401,41.150001525878906,6.099999904632568,8.40999984741211,0.800000011920929,0.692840039730072,12,False,True,False,False,False,False,False,True,True
5411,48.93000030517578,6.099999904632568,8.40999984741211,0.800000011920929,0.692840039730072,14,False,True,False,False,False,True,False,True,True
5421,43.02999877929688,6.099999904632568,8.40999984741211,0.800000011920929,0.692840039730072,12,False,True,False,False,False,True,False,True,True
5431,60.45000076293945,11.899999618530272,8.40999984741211,20.0,0.692840039730072,16,False,False,True,True,False,True,False,False,True
5441,39.29999923706055,11.899999618530272,8.40999984741211,20.0,0.692840039730072,15,False,True,False,False,False,False,False,True,True
5451,47.900001525878906,11.899999618530272,8.40999984741211,20.0,0.692840039730072,14,False,True,False,False,False,True,False,True,True
5461,43.63999938964844,11.899999618530272,8.40999984741211,20.0,0.692840039730072,13,False,False,False,False,False,False,False,True,True
5471,52.02000045776367,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
5481,45.5099983215332,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
5491,46.61000061035156,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,12,False,True,False,False,True,True,False,True,True
5501,47.59999847412109,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,16,False,True,False,True,False,True,False,True,True
5511,52.81999969482422,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
5521,58.47999954223633,8.899999618530273,8.319999694824219,0.2000000029802322,0.4953800141811371,14,True,True,False,False,True,True,False,True,True
5531,42.43999862670898,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,13,False,True,False,False,True,False,True,True,True
5541,45.84999847412109,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,True,True,False,False,False,True,True,True,True
5551,35.959999084472656,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,False,True,False,False,False,True,True,True,True
5561,40.310001373291016,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,False,False,True,False,False,True,True,False,True
5571,39.59000015258789,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,False,True,False,False,False,False,True,True,True
5581,38.900001525878906,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,True,True,False,False,False,False,True,True,True
5591,45.25,5.599999904632568,9.550000190734863,0.3000000119209289,0.8059999942779541,12,False,True,False,False,False,True,True,True,True
5601,40.43000030517578,12.300000190734863,8.40999984741211,6.5,0.692840039730072,12,False,True,False,False,False,False,False,True,True
5611,39.959999084472656,12.300000190734863,8.40999984741211,6.5,0.692840039730072,15,False,True,False,False,False,True,False,True,True
5621,51.540000915527344,12.300000190734863,8.40999984741211,6.5,0.692840039730072,14,True,True,False,False,False,True,False,True,True
5631,42.06999969482422,12.300000190734863,8.40999984741211,6.5,0.692840039730072,16,False,True,False,False,False,True,False,False,True
5641,36.91999816894531,12.300000190734863,8.40999984741211,6.5,0.692840039730072,15,False,True,False,False,False,True,False,True,True
5651,49.959999084472656,12.300000190734863,8.40999984741211,6.5,0.692840039730072,16,False,True,False,False,False,True,False,True,True
5661,40.61000061035156,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,False,True,False,False,False,True,False,False,True
5671,37.81999969482422,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
5681,52.59000015258789,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,17,True,True,False,False,False,True,False,True,True
5691,60.06999969482422,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
5701,62.13999938964844,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,16,True,True,False,False,False,True,False,True,True
5711,54.560001373291016,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,True,False,True,False,False,True,False,False,True
5721,38.27999877929688,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
5731,46.060001373291016,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
5741,52.34999847412109,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,13,True,True,False,False,False,False,False,True,True
5751,39.25,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,14,False,True,False,False,False,True,False,True,True
5761,37.43999862670898,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
5771,43.869998931884766,8.100000381469727,8.319999694824219,3.0,0.4953800141811371,12,False,True,False,True,False,True,False,True,True
5781,50.40999984741211,5.900000095367432,8.40999984741211,2.5,0.692840039730072,14,False,True,False,False,False,True,False,True,True
5791,51.959999084472656,6.300000190734863,8.319999694824219,0.1000000014901161,0.4953800141811371,14,False,True,False,False,True,True,False,True,True
5801,56.220001220703125,6.300000190734863,8.319999694824219,0.1000000014901161,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
5811,51.709999084472656,6.300000190734863,8.319999694824219,0.1000000014901161,0.4953800141811371,16,False,True,False,False,False,True,False,False,True
5821,36.4900016784668,7.099999904632568,9.550000190734863,10.0,0.8059999942779541,12,True,True,False,False,False,False,False,True,True
5831,48.20000076293945,7.099999904632568,9.550000190734863,10.0,0.8059999942779541,15,False,False,True,False,False,True,False,True,True
5841,42.380001068115234,7.099999904632568,9.550000190734863,10.0,0.8059999942779541,12,False,True,False,False,False,True,False,True,True
5851,58.02000045776367,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,16,False,True,False,False,False,False,False,True,True
5861,45.41999816894531,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,12,False,False,True,False,False,True,False,True,True
5871,55.25,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,16,False,True,False,True,False,True,False,False,True
5881,49.88999938964844,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
5891,37.06999969482422,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
5901,61.63999938964844,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,15,True,False,True,False,False,False,False,True,True
5911,54.45000076293945,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,12,False,False,True,False,False,False,False,True,True
5921,56.709999084472656,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,13,False,True,False,False,False,False,False,True,True
5931,58.68000030517578,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,16,False,True,False,False,False,True,False,True,True
5941,59.119998931884766,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,16,True,True,False,True,False,True,False,True,True
5951,43.27999877929688,11.600000381469728,8.319999694824219,6.0,0.4953800141811371,14,False,True,False,False,False,True,False,True,True
5961,45.18999862670898,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
5971,48.59999847412109,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
5981,47.869998931884766,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,16,False,True,False,True,False,True,False,True,True
5991,47.869998931884766,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,12,False,False,True,False,False,True,False,True,True
6001,38.310001373291016,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,13,True,True,False,False,False,True,False,True,True
6011,39.0,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6021,54.54999923706055,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,13,False,True,False,False,False,True,False,True,True
6031,44.33000183105469,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6041,51.29999923706055,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,14,True,True,False,False,False,True,False,True,True
6051,48.400001525878906,11.199999809265137,8.319999694824219,0.0,0.4953800141811371,13,True,True,False,False,False,True,False,True,True
6061,40.90999984741211,8.0,8.40999984741211,7.0,0.692840039730072,12,True,False,True,False,False,False,False,True,True
6071,51.970001220703125,8.0,8.40999984741211,7.0,0.692840039730072,12,True,True,False,False,False,True,False,True,True
6081,44.83000183105469,8.0,8.40999984741211,7.0,0.692840039730072,12,True,True,False,False,False,True,False,True,True
6091,48.40999984741211,8.0,8.40999984741211,7.0,0.692840039730072,12,False,False,True,False,False,True,False,True,True
6101,45.27000045776367,8.0,8.40999984741211,7.0,0.692840039730072,12,False,True,False,False,False,True,False,True,True
6111,50.84999847412109,8.0,8.40999984741211,7.0,0.692840039730072,13,False,False,True,False,False,False,False,False,True
6121,47.77999877929688,8.0,8.40999984741211,7.0,0.692840039730072,13,True,True,False,True,False,True,False,True,True
6131,59.459999084472656,8.0,8.40999984741211,7.0,0.692840039730072,12,False,False,True,True,True,True,False,False,True
6141,46.70000076293945,8.0,8.40999984741211,7.0,0.692840039730072,12,False,True,False,False,False,True,False,True,True
6151,43.40999984741211,8.0,8.40999984741211,7.0,0.692840039730072,13,False,True,False,False,False,True,False,True,True
6161,59.41999816894531,8.0,8.40999984741211,7.0,0.692840039730072,15,True,False,True,True,False,True,False,True,True
6171,51.040000915527344,8.0,8.40999984741211,7.0,0.692840039730072,13,True,True,False,False,False,False,False,True,True
6181,62.209999084472656,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,14,True,False,True,False,False,True,True,True,True
6191,45.310001373291016,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,12,True,False,True,False,False,True,True,True,True
6201,33.58000183105469,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,14,False,False,False,False,False,True,True,True,True
6211,48.470001220703125,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,12,False,False,True,False,False,True,True,True,True
6221,52.40999984741211,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,13,True,False,True,True,False,True,True,True,True
6231,56.08000183105469,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,14,False,True,False,False,False,True,True,True,True
6241,39.02999877929688,6.099999904632568,8.40999984741211,0.6000000238418579,0.692840039730072,13,False,True,False,False,False,True,True,True,True
6251,39.77000045776367,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,12,True,True,False,True,False,False,False,True,True
6261,41.130001068115234,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6271,45.59999847412109,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
6281,43.720001220703125,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6291,40.45000076293945,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,13,False,True,False,False,False,True,False,False,True
6301,44.630001068115234,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6311,48.61000061035156,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,15,False,True,False,False,False,True,False,True,True
6321,46.0,11.199999809265137,8.319999694824219,2.5,0.4953800141811371,16,False,False,True,False,False,True,False,True,True
6331,45.459999084472656,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,12,False,True,False,False,False,True,False,True,True
6341,43.0099983215332,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
6351,37.959999084472656,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,12,True,True,False,False,False,True,False,True,True
6361,51.709999084472656,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,13,True,True,False,False,False,True,False,True,True
6371,39.61000061035156,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,12,True,True,False,False,False,False,False,True,True
6381,46.65999984741211,12.300000190734863,8.319999694824219,6.800000190734863,0.4953800141811371,15,False,True,False,False,False,True,False,True,True
6391,43.34999847412109,6.800000190734863,8.40999984741211,5.0,0.692840039730072,12,False,True,False,False,False,True,False,True,True
6401,39.29999923706055,6.800000190734863,8.40999984741211,5.0,0.692840039730072,12,True,True,False,False,False,True,False,True,True
6411,43.63999938964844,6.800000190734863,8.40999984741211,5.0,0.692840039730072,13,False,True,False,False,False,True,False,True,True
6421,42.61000061035156,6.800000190734863,8.40999984741211,5.0,0.692840039730072,14,False,True,False,False,False,True,False,True,True
6431,55.09000015258789,6.599999904632568,8.890000343322754,1.2000000476837158,0.2575100064277649,13,False,False,True,False,False,True,False,True,True
6441,55.619998931884766,6.599999904632568,8.890000343322754,1.2000000476837158,0.2575100064277649,16,True,True,False,False,False,True,False,True,True
6451,43.72999954223633,6.599999904632568,8.890000343322754,1.2000000476837158,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
6461,41.0,6.599999904632568,8.890000343322754,1.2000000476837158,0.2575100064277649,12,False,False,True,False,False,True,False,False,True
6471,37.040000915527344,6.599999904632568,8.890000343322754,1.2000000476837158,0.2575100064277649,12,False,False,True,False,False,True,False,True,True
6481,56.81999969482422,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,15,True,False,True,True,False,False,False,True,True
6491,65.04000091552734,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,15,True,False,True,True,False,True,False,True,True
6501,55.38999938964844,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,12,True,True,False,False,False,False,False,True,True
6511,52.06999969482422,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,14,True,True,False,False,False,True,False,False,True
6521,54.959999084472656,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,15,False,True,False,False,False,False,False,True,True
6531,64.91999816894531,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,16,True,False,True,True,False,True,False,False,True
6541,51.4900016784668,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,14,True,True,False,False,False,True,False,True,True
6551,54.2599983215332,6.599999904632568,8.890000343322754,0.4000000059604645,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
6561,36.22999954223633,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
6571,49.08000183105469,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,False,False,False,False,True,False,False,True
6581,46.93000030517578,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,15,False,False,True,False,True,True,False,False,True
6591,47.43000030517578,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
6601,53.86000061035156,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,False,True,True,True,True,False,True,True
6611,64.91000366210938,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,16,True,False,True,False,False,True,False,True,True
6621,42.470001220703125,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,15,True,True,False,False,False,True,False,True,True
6631,54.619998931884766,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,False,True,False,True,False,False,False,True
6641,46.959999084472656,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,False,False,False,False,True,False,True,True
6651,57.47999954223633,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,15,False,False,True,False,False,True,False,True,True
6661,48.47999954223633,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,13,False,True,False,False,False,False,False,True,True
6671,39.5,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
6681,41.20000076293945,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,13,False,True,False,False,False,False,False,True,True
6691,54.38999938964844,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,12,True,False,True,False,False,True,False,True,True
6701,45.84000015258789,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,16,True,True,False,False,False,True,False,True,True
6711,44.91999816894531,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,12,True,False,True,False,False,True,False,False,True
6721,50.470001220703125,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,15,False,True,False,False,False,True,False,True,True
6731,43.70000076293945,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,True,True,False,False,False,True,False,True,True
6741,60.709999084472656,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,16,True,False,True,False,False,True,False,True,True
6751,37.119998931884766,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,12,False,True,False,False,False,False,False,True,True
6761,50.43000030517578,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,13,True,False,True,False,False,True,False,True,True
6771,52.91999816894531,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,14,False,False,True,False,False,True,False,True,True
6781,37.84999847412109,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,True,True,False,False,False,True,False,True,True
6791,54.84000015258789,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,True,False,False,False,False,False,True,True
6801,49.56999969482422,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
6811,47.52999877929688,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
6821,56.02000045776367,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,16,False,True,False,False,False,True,False,True,True
6831,53.380001068115234,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
6841,62.65999984741211,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,True,True,False,False,False,True,False,True,True
6851,47.83000183105469,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
6861,52.470001220703125,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,14,True,True,False,False,False,True,False,False,True
6871,53.2400016784668,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
6881,41.58000183105469,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,12,False,False,True,False,False,False,True,True,True
6891,43.119998931884766,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,12,False,False,True,False,False,True,True,False,True
6901,37.77000045776367,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,15,True,True,False,False,False,False,True,True,True
6911,42.18999862670898,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,12,False,True,False,False,False,True,True,True,True
6921,37.630001068115234,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,14,False,True,False,True,False,True,True,False,True
6931,37.33000183105469,7.199999809265137,8.890000343322754,1.5,0.2575100064277649,12,False,True,False,False,False,True,True,True,True
6941,54.060001373291016,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,12,True,False,True,False,False,True,True,True,True
6951,42.59000015258789,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,14,False,False,False,True,False,True,True,True,True
6961,50.72999954223633,6.800000190734863,8.890000343322754,0.699999988079071,0.2575100064277649,14,True,True,False,False,False,False,True,True,True
6971,63.88999938964844,6.800000190734863,8.890000343322754,0.699999988079071,0.2575100064277649,13,True,True,False,False,False,True,True,True,True
6981,55.900001525878906,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,14,True,False,True,False,False,True,True,True,True
6991,54.970001220703125,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,13,False,False,True,False,False,True,True,True,True
7001,59.560001373291016,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,False,False,False,True,True,True
7011,61.0099983215332,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,16,True,False,True,False,False,True,True,True,True
7021,46.0,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,True,True,True,True,True,True
7031,46.77000045776367,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,True,True,True,True,True,True
7041,49.93000030517578,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,False,False,True,True,True,True
7051,46.20000076293945,4.300000190734863,8.890000343322754,1.0,0.2575100064277649,14,True,False,False,False,False,True,True,False,True
7061,59.36000061035156,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,17,True,False,False,False,False,True,False,True,True
7071,55.4900016784668,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,14,False,True,False,False,False,False,False,True,True
7081,54.81999969482422,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,17,False,True,False,False,False,False,False,True,True
7091,39.81999969482422,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7101,55.27999877929688,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,16,True,False,True,True,True,True,False,False,True
7111,56.02000045776367,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,True,False,True,True,False,True,False,True,True
7121,41.84000015258789,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7131,48.650001525878906,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,True,False,True,False,True,True
7141,53.310001373291016,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,False,True,True,True,True,False,True,True
7151,32.84000015258789,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7161,47.61000061035156,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,14,True,False,True,True,False,True,False,True,True
7171,44.68999862670898,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,True,True,False,False,False,True,False,True,True
7181,43.84999847412109,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,14,True,True,False,True,True,False,False,True,True
7191,41.59000015258789,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,18,False,True,False,False,False,True,False,False,True
7201,49.34999847412109,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,False,True,False,False,False,True,False,True,True
7211,32.7400016784668,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,False,True,False,True,True,False,True,True
7221,57.220001220703125,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,15,True,False,True,False,False,True,False,True,True
